Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4790;2.317742;2.205938;1.349413;1.511760;2.238663;2.773118;2.648721;2.254621;3.298192;2.011443
4800;2.384003;2.444666;1.824936;2.285367;2.555788;2.785113;2.470608;1.831647;2.669494;1.703627
4810;2.150319;2.837873;2.474978;2.303763;2.156358;2.149700;2.143669;2.485827;1.714087;2.400367
4820;2.415996;1.722848;2.165302;2.051122;2.415099;2.293089;2.003136;2.670869;2.033457;2.102555
4830;2.290758;2.407861;2.191044;2.594689;2.353700;2.820797;1.789936;2.151416;2.570708;2.437769
4840;3.095986;2.247638;2.677789;2.398792;2.439986;2.335851;2.600256;2.181345;2.427374;2.059648
4850;2.222153;2.036710;3.069332;2.279129;2.372867;2.085190;2.427240;2.222990;2.571393;2.442988
4860;2.350695;2.249519;2.440016;2.513744;2.170819;2.607098;2.524836;2.610237;2.306101;2.521761
4870;2.465456;2.481558;1.840632;3.104627;1.763258;2.256376;2.428905;2.093161;2.802666;2.910057
4880;3.000352;2.008780;2.795952;2.322284;2.304657;2.481767;2.144856;2.763120;1.770769;1.890889
4890;2.455506;2.406878;1.973334;2.875420;2.552678;2.339621;2.425657;2.231754;2.569261;2.223656
4900;2.147651;2.857451;2.781589;2.238105;2.721746;2.715256;2.571462;2.260861;2.697645;2.905728
4910;2.591526;2.843596;2.590851;2.609112;2.588572;2.308970;1.959531;2.536161;2.132899;1.883403
4920;2.871265;2.398556;2.030884;2.310146;1.688302;2.107408;2.631685;2.196248;1.851908;1.898173
4930;1.827299;2.300309;2.461689;2.114793;2.093782;2.113087;2.407276;2.209312;2.547265;2.430123
4940;2.279958;2.632194;1.920391;2.578650;2.673973;2.262758;2.450872;2.350889;2.490190;3.126767
4950;2.254508;1.911742;1.914095;3.040902;2.532378;1.930902;2.576220;2.750612;2.540653;2.657886
4960;2.219309;2.351859;2.167853;2.169796;2.524947;2.622703;2.769438;2.516827;1.611926;2.053383
4970;2.390409;2.086745;2.380792;1.840144;2.718626;2.371195;2.320056;2.316458;2.230852;2.640970
4980;2.324847;2.210414;2.024170;2.781791;2.328554;2.491818;2.238918;2.157440;2.236210;2.842699
4990;2.199495;2.092070;1.580911;2.224268;2.594640;2.026083;1.880568;2.267370;2.697985;2.153853
5000;2.196556;2.293684;2.593350;2.267094;2.145956;1.971044;1.758961;2.077731;2.652293;2.331784
