Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4310;-4.466068;1.937513;1.222195;0.540057;0.090001;-0.921493;-1.657673;-1.512545;2.758442;-0.996960
4320;-1.329277;-1.123656;-1.170174;1.287676;-0.374277;-2.781760;-0.579389;-3.507278;2.087182;-0.303364
4330;-0.745611;-1.680671;-1.461666;-0.593730;3.412379;-1.303224;1.219129;-0.959882;-0.527855;-0.611139
4340;-4.693870;-0.283863;0.411628;-1.077200;0.828457;-0.928128;-0.952181;-1.951790;2.440843;0.627849
4350;-1.639982;-3.808598;-1.732759;-2.637653;2.842885;-2.257102;-0.746258;0.321046;4.892081;0.631831
4360;-1.115813;-1.558338;-1.565745;-0.636672;1.297034;-2.018469;-0.694261;-3.619782;1.256590;1.640470
4370;-1.511493;-0.062117;-1.184147;-4.072323;2.486272;-1.521519;-0.026606;-3.216123;-0.520126;0.742657
4380;2.023149;-4.151516;2.291623;-2.086883;-4.017799;-1.277604;-0.888907;-2.459649;-2.177266;-2.116028
4390;0.772150;-2.620572;-2.253344;0.390836;-1.036808;-3.197692;-0.514684;0.047461;-2.053829;1.345619
4400;0.212947;-0.708862;-3.361808;0.993460;-2.021684;0.486715;-1.013891;-3.636920;2.039083;0.884342
4410;1.715984;-3.271072;-4.242043;0.772100;-2.695163;0.423600;-4.540768;-2.275847;0.162666;-0.708968
4420;-1.093191;-0.918624;2.496638;-2.034753;-1.494432;0.191082;-1.717298;-3.491808;-0.360609;-0.137070
4430;1.764437;1.198134;0.974998;1.235043;-1.047437;-1.740403;-1.281493;-0.701226;-3.696074;-0.085072
4440;-0.925001;1.079737;0.976485;-1.877282;1.431898;1.797049;-4.163551;-0.286022;-0.362698;1.444327
4450;-0.537334;0.901097;-0.035345;-3.899171;1.609375;2.408776;-1.358772;-1.768410;-5.066236;0.729445
4460;0.843099;-0.479803;0.632342;-3.449025;0.321710;5.508637;0.899895;-2.231123;-2.049245;-0.523208
4470;-2.451038;1.494850;-3.020233;2.074800;1.077985;-0.072878;-1.142836;-3.765911;-0.574480;-1.591155
4480;-1.174256;0.133260;-0.226762;0.997039;1.708376;2.440567;-1.957491;-1.207829;-1.282932;-3.103758
4490;-1.537704;1.856815;-0.939599;1.078655;-0.845041;1.386400;-1.347508;-0.593558;0.132235;-1.630657
4500;-1.985379;1.063184;-1.350855;2.865339;-2.560598;1.906776;0.518133;-1.196764;3.283277;-0.026983
4510;0.766684;2.610096;-0.238763;-0.297799;3.585402;2.641204;-1.147870;0.055671;1.210771;-0.637409
4520;2.497846;0.435380;0.921772;1.384960;-2.458582;-1.370402;1.110790;-0.417386;3.615762;-6.692493
4530;2.996087;0.688837;1.277545;-4.552001;-0.051556;0.978639;-1.933438;0.022988;-1.302226;-0.924037
4540;-0.127875;-2.073683;0.470834;-0.757320;-6.920779;-0.150454;-1.305406;-0.392378;2.884566;-0.450385
4550;-0.857917;0.993642;3.158276;-1.191383;0.281153;0.884174;-1.680700;-1.576583;1.969406;-0.885772
4560;0.726239;-0.890892;-0.852047;-1.025950;-1.116994;1.289178;2.599943;1.078194;-4.022299;-0.783454
4570;-2.016304;-0.256967;-0.251382;-0.490611;0.947583;2.016344;-1.487254;-3.096202;2.669840;-1.934828
4580;-3.062845;0.726106;-0.633113;1.978251;-1.272838;0.736534;-0.669523;-1.850521;-1.877342;-3.403966
4590;-0.820558;-2.850096;-1.780889;0.551357;1.544017;1.077030;0.625703;-1.102898;0.589643;-3.197058
4600;-4.098036;-0.213348;-0.771850;0.156917;1.331502;2.273402;-0.034810;-1.238488;-0.165836;-0.384540
4610;-2.922389;-1.367639;-0.764557;3.502181;2.864700;-0.872241;0.931859;-5.088634;-0.072803;-2.416513
4620;-0.861672;-1.816594;-2.202601;-2.460627;0.102563;1.732497;-0.224892;-3.769558;-3.298518;-3.144896
4630;-2.253312;2.647369;1.589101;-2.005991;0.438019;1.255882;1.022970;1.066613;-1.133127;-1.568641
4640;-0.075709;0.160511;-2.492351;-3.287994;0.685890;0.878839;1.664081;-2.852043;1.197334;-0.833965
4650;-0.624237;0.324153;1.416183;-1.251181;-0.520884;-1.822484;1.292599;-2.662462;0.037957;-3.994051
4660;-0.532362;-1.891120;0.767970;-1.190155;-2.031318;-2.451514;0.873898;-0.210739;-1.039819;1.995919
4670;0.895359;1.497395;1.365625;1.288584;-2.051317;1.462040;0.664048;0.734151;0.889769;-0.051132
4680;0.050385;-0.811962;-2.376494;1.130476;-0.920641;-3.881391;2.134728;-1.314005;1.528146;-0.728428
4690;0.321642;1.672583;-0.634261;1.099723;-0.238060;0.373015;-0.599804;-1.438127;0.113829;0.177752
4700;1.455838;-0.679008;0.238502;0.041349;0.745149;-2.251824;2.146105;1.137741;-0.875558;1.112419
4710;1.884694;1.851842;-1.359699;-1.809634;-0.319007;-2.535464;-1.217241;0.221482;1.751222;0.643285
4720;-1.525184;-2.477335;-2.477793;-4.587685;3.001184;0.899428;0.562735;-3.212485;-1.690066;0.278559
4730;0.192664;-1.881368;-2.111745;-1.702541;0.809791;-1.730858;1.219395;-0.464330;-2.259714;0.837051
4740;-2.818431;2.460335;-0.776083;-2.153617;-0.215327;-0.548492;0.509884;-0.195560;-0.869649;3.063043
4750;-2.540907;-1.622360;-0.139527;-4.692785;-0.759022;-3.196851;3.715009;0.286822;-0.688101;0.201318
4760;-5.041392;-2.566080;-0.837035;1.198054;-2.025487;-1.984233;-0.330679;2.241391;-2.255994;0.858116
4770;-2.506968;-2.882420;0.455735;1.005148;1.281567;-2.509898;1.808682;0.426748;-0.844106;-1.717086
4780;-0.525744;-2.007397;1.665737;0.559635;-2.380352;-0.390581;1.258277;0.305152;0.339305;-1.687470
4790;-0.972997;-0.605911;0.312714;-0.777553;-3.582478;-1.601261;2.530054;-2.246722;0.040210;-4.045236
4800;2.145011;-0.523748;2.192223;1.544897;-0.416305;-2.988198;1.675689;0.861034;-2.291687;0.422968
4810;1.632006;-0.622413;0.356423;0.576573;-3.458219;-1.334831;1.665235;-0.928635;2.390975;-4.434682
4820;-0.403225;-0.884786;1.410275;-3.084462;-0.924528;0.991205;-0.229366;-1.405533;1.580996;-2.845541
4830;0.351840;0.308665;-3.469228;-0.705597;-1.366413;-0.731120;0.966841;0.903775;3.032116;-3.127989
4840;-0.923773;2.958536;-2.151676;-0.566979;-0.213442;2.157005;0.907739;0.428498;1.510090;-4.123558
4850;-0.694415;3.886046;-2.086364;0.440116;-2.136990;-0.973944;0.820037;1.238091;1.764032;-2.255982
4860;-1.973940;1.950600;-0.299884;3.041931;0.073231;1.039316;-1.669804;0.087053;1.877331;-2.754958
4870;-2.724062;1.247579;-1.231326;-1.197168;3.476596;-0.020118;0.027217;-2.718086;-0.179331;-3.152566
4880;-2.847384;0.933966;-0.393447;0.845380;0.534559;0.925162;4.433668;-1.187813;1.739714;0.303623
4890;-0.891628;-0.814922;0.125262;0.280708;2.040356;0.853055;-0.289465;0.059790;1.538738;1.077511
4900;2.376772;0.891390;0.524670;4.418069;3.356628;1.834049;4.350542;-2.109748;-3.311038;2.401234
4910;1.447420;-0.338991;1.628979;-0.136101;0.012525;1.152485;1.800113;-1.524549;-4.269488;1.828934
4920;-0.218875;-1.229524;-2.986724;-3.898251;3.289001;2.519561;-2.038262;-2.145328;-1.968377;3.725160
4930;0.868690;-0.066560;0.400923;-4.365008;0.992312;-1.307863;3.363234;1.098107;-0.635711;1.543969
4940;2.334041;-0.131369;-2.119060;-0.466847;-0.329654;2.880811;2.176216;0.891926;-3.437418;2.696107
4950;3.275467;0.747823;-4.403159;0.569670;-2.572114;-2.405069;-1.198870;-0.436584;-1.482473;0.814431
4960;0.226837;-1.778388;-1.005599;-0.721533;-2.520399;3.098664;1.698153;-1.523668;-1.508727;-0.061889
4970;-0.565278;-3.287901;-3.432783;3.256666;-3.961728;0.593311;2.787668;-2.073885;-2.187894;1.362080
4980;-1.109881;-1.597533;1.409920;2.097746;-3.781384;0.576448;1.099293;0.319569;0.585992;-1.487634
4990;-2.838595;0.913408;1.310981;0.923245;-2.145328;1.568738;-0.866797;1.446329;1.877430;1.521536
5000;-0.697476;-1.139625;-2.480278;-0.439876;-3.199954;2.101293;1.327999;-1.312585;1.714674;0.387643
